#    L    TT             EE             BB             TE          
  2938   0.307331E+02   0.127952E+01   0.165872E-01  -0.189360E+01
  2939   0.306855E+02   0.127517E+01   0.165688E-01  -0.189431E+01
  2940   0.306381E+02   0.127079E+01   0.165504E-01  -0.189488E+01
  2941   0.305911E+02   0.126639E+01   0.165320E-01  -0.189533E+01
  2942   0.305442E+02   0.126196E+01   0.165137E-01  -0.189563E+01
  2943   0.304976E+02   0.125753E+01   0.164954E-01  -0.189582E+01
  2944   0.304513E+02   0.125306E+01   0.164771E-01  -0.189585E+01
  2945   0.304051E+02   0.124859E+01   0.164589E-01  -0.189577E+01
  2946   0.303592E+02   0.124410E+01   0.164407E-01  -0.189556E+01
  2947   0.303134E+02   0.123959E+01   0.164225E-01  -0.189519E+01
  2948   0.302679E+02   0.123507E+01   0.164043E-01  -0.189471E+01
  2949   0.302225E+02   0.123052E+01   0.163862E-01  -0.189407E+01
  2950   0.301773E+02   0.122598E+01   0.163681E-01  -0.189332E+01
  2951   0.301322E+02   0.122140E+01   0.163500E-01  -0.189241E+01
  2952   0.300873E+02   0.121683E+01   0.163319E-01  -0.189139E+01
  2953   0.300425E+02   0.121224E+01   0.163139E-01  -0.189022E+01
  2954   0.299978E+02   0.120765E+01   0.162959E-01  -0.188893E+01
  2955   0.299532E+02   0.120303E+01   0.162779E-01  -0.188749E+01
  2956   0.299088E+02   0.119843E+01   0.162600E-01  -0.188594E+01
  2957   0.298644E+02   0.119380E+01   0.162421E-01  -0.188423E+01
  2958   0.298201E+02   0.118917E+01   0.162242E-01  -0.188241E+01
  2959   0.297759E+02   0.118453E+01   0.162064E-01  -0.188044E+01
  2960   0.297318E+02   0.117990E+01   0.161885E-01  -0.187836E+01
  2961   0.296877E+02   0.117525E+01   0.161707E-01  -0.187613E+01
  2962   0.296437E+02   0.117061E+01   0.161529E-01  -0.187379E+01
  2963   0.295998E+02   0.116596E+01   0.161352E-01  -0.187130E+01
  2964   0.295559E+02   0.116132E+01   0.161174E-01  -0.186870E+01
  2965   0.295120E+02   0.115666E+01   0.160997E-01  -0.186596E+01
  2966   0.294683E+02   0.115202E+01   0.160820E-01  -0.186311E+01
  2967   0.294244E+02   0.114736E+01   0.160644E-01  -0.186011E+01
  2968   0.293807E+02   0.114273E+01   0.160468E-01  -0.185701E+01
  2969   0.293370E+02   0.113808E+01   0.160291E-01  -0.185377E+01
  2970   0.292933E+02   0.113345E+01   0.160116E-01  -0.185042E+01
  2971   0.292495E+02   0.112881E+01   0.159940E-01  -0.184693E+01
  2972   0.292059E+02   0.112418E+01   0.159765E-01  -0.184335E+01
  2973   0.291621E+02   0.111956E+01   0.159589E-01  -0.183962E+01
  2974   0.291184E+02   0.111495E+01   0.159414E-01  -0.183579E+01
  2975   0.290746E+02   0.111034E+01   0.159240E-01  -0.183183E+01
  2976   0.290308E+02   0.110574E+01   0.159065E-01  -0.182777E+01
  2977   0.289869E+02   0.110115E+01   0.158891E-01  -0.182358E+01
  2978   0.289430E+02   0.109658E+01   0.158717E-01  -0.181930E+01
  2979   0.288990E+02   0.109201E+01   0.158543E-01  -0.181488E+01
  2980   0.288550E+02   0.108746E+01   0.158370E-01  -0.181037E+01
  2981   0.288109E+02   0.108291E+01   0.158196E-01  -0.180574E+01
  2982   0.287667E+02   0.107839E+01   0.158023E-01  -0.180102E+01
  2983   0.287223E+02   0.107387E+01   0.157850E-01  -0.179617E+01
  2984   0.286780E+02   0.106937E+01   0.157678E-01  -0.179124E+01
  2985   0.286334E+02   0.106488E+01   0.157505E-01  -0.178619E+01
  2986   0.285888E+02   0.106042E+01   0.157333E-01  -0.178105E+01
  2987   0.285440E+02   0.105596E+01   0.157161E-01  -0.177580E+01
  2988   0.284992E+02   0.105153E+01   0.156989E-01  -0.177047E+01
  2989   0.284541E+02   0.104711E+01   0.156817E-01  -0.176503E+01
  2990   0.284090E+02   0.104272E+01   0.156646E-01  -0.175951E+01
  2991   0.283637E+02   0.103834E+01   0.156475E-01  -0.175389E+01
  2992   0.283183E+02   0.103399E+01   0.156304E-01  -0.174819E+01
  2993   0.282727E+02   0.102965E+01   0.156133E-01  -0.174238E+01
  2994   0.282271E+02   0.102534E+01   0.155962E-01  -0.173651E+01
  2995   0.281812E+02   0.102104E+01   0.155792E-01  -0.173054E+01
  2996   0.281352E+02   0.101677E+01   0.155622E-01  -0.172450E+01
  2997   0.280891E+02   0.101253E+01   0.155452E-01  -0.171837E+01
  2998   0.280428E+02   0.100831E+01   0.155282E-01  -0.171217E+01
  2999   0.279964E+02   0.100411E+01   0.155112E-01  -0.170588E+01
  3000   0.279499E+02   0.999941E+00   0.154943E-01  -0.169953E+01
  3001   0.279031E+02   0.995792E+00   0.154774E-01  -0.169310E+01
  3002   0.278563E+02   0.991676E+00   0.154604E-01  -0.168661E+01
  3003   0.278093E+02   0.987580E+00   0.154435E-01  -0.168003E+01
  3004   0.277621E+02   0.983518E+00   0.154267E-01  -0.167341E+01
  3005   0.277148E+02   0.979478E+00   0.154098E-01  -0.166671E+01
  3006   0.276673E+02   0.975472E+00   0.153930E-01  -0.165996E+01
  3007   0.276196E+02   0.971489E+00   0.153762E-01  -0.165313E+01
  3008   0.275719E+02   0.967541E+00   0.153593E-01  -0.164626E+01
  3009   0.275238E+02   0.963617E+00   0.153426E-01  -0.163932E+01
  3010   0.274757E+02   0.959729E+00   0.153258E-01  -0.163235E+01
  3011   0.274273E+02   0.955866E+00   0.153090E-01  -0.162530E+01
  3012   0.273788E+02   0.952039E+00   0.152923E-01  -0.161823E+01
  3013   0.273300E+02   0.948238E+00   0.152756E-01  -0.161109E+01
  3014   0.272812E+02   0.944474E+00   0.152589E-01  -0.160392E+01
  3015   0.272320E+02   0.940738E+00   0.152422E-01  -0.159669E+01
  3016   0.271827E+02   0.937038E+00   0.152255E-01  -0.158944E+01
  3017   0.271331E+02   0.933367E+00   0.152089E-01  -0.158213E+01
  3018   0.270834E+02   0.929734E+00   0.151922E-01  -0.157481E+01
  3019   0.270334E+02   0.926129E+00   0.151756E-01  -0.156743E+01
  3020   0.269833E+02   0.922563E+00   0.151590E-01  -0.156004E+01
  3021   0.269329E+02   0.919027E+00   0.151424E-01  -0.155261E+01
  3022   0.268823E+02   0.915529E+00   0.151259E-01  -0.154516E+01
  3023   0.268315E+02   0.912062E+00   0.151093E-01  -0.153767E+01
  3024   0.267806E+02   0.908634E+00   0.150928E-01  -0.153018E+01
  3025   0.267293E+02   0.905237E+00   0.150763E-01  -0.152265E+01
  3026   0.266780E+02   0.901879E+00   0.150598E-01  -0.151511E+01
  3027   0.266264E+02   0.898553E+00   0.150433E-01  -0.150755E+01
  3028   0.265747E+02   0.895267E+00   0.150268E-01  -0.149998E+01
  3029   0.265227E+02   0.892013E+00   0.150103E-01  -0.149239E+01
  3030   0.264706E+02   0.888799E+00   0.149939E-01  -0.148480E+01
  3031   0.264182E+02   0.885618E+00   0.149775E-01  -0.147720E+01
  3032   0.263658E+02   0.882477E+00   0.149611E-01  -0.146959E+01
  3033   0.263131E+02   0.879369E+00   0.149447E-01  -0.146198E+01
  3034   0.262604E+02   0.876301E+00   0.149283E-01  -0.145437E+01
  3035   0.262074E+02   0.873267E+00   0.149119E-01  -0.144675E+01
  3036   0.261543E+02   0.870272E+00   0.148955E-01  -0.143915E+01
  3037   0.261011E+02   0.867315E+00   0.148792E-01  -0.143155E+01
  3038   0.260476E+02   0.864392E+00   0.148629E-01  -0.142394E+01
  3039   0.259941E+02   0.861508E+00   0.148466E-01  -0.141636E+01
  3040   0.259403E+02   0.858659E+00   0.148303E-01  -0.140877E+01
  3041   0.258865E+02   0.855850E+00   0.148140E-01  -0.140121E+01
  3042   0.258324E+02   0.853075E+00   0.147977E-01  -0.139365E+01
  3043   0.257782E+02   0.850341E+00   0.147814E-01  -0.138612E+01
  3044   0.257238E+02   0.847640E+00   0.147652E-01  -0.137859E+01
  3045   0.256694E+02   0.844980E+00   0.147490E-01  -0.137110E+01
  3046   0.256146E+02   0.842354E+00   0.147328E-01  -0.136362E+01
  3047   0.255598E+02   0.839768E+00   0.147166E-01  -0.135618E+01
  3048   0.255048E+02   0.837216E+00   0.147004E-01  -0.134875E+01
  3049   0.254497E+02   0.834704E+00   0.146842E-01  -0.134136E+01
  3050   0.253943E+02   0.832226E+00   0.146681E-01  -0.133399E+01
  3051   0.253389E+02   0.829787E+00   0.146519E-01  -0.132666E+01
  3052   0.252832E+02   0.827383E+00   0.146358E-01  -0.131935E+01
  3053   0.252275E+02   0.825017E+00   0.146197E-01  -0.131209E+01
  3054   0.251715E+02   0.822685E+00   0.146036E-01  -0.130486E+01
  3055   0.251155E+02   0.820392E+00   0.145875E-01  -0.129767E+01
  3056   0.250592E+02   0.818133E+00   0.145714E-01  -0.129052E+01
  3057   0.250029E+02   0.815912E+00   0.145554E-01  -0.128341E+01
  3058   0.249464E+02   0.813725E+00   0.145393E-01  -0.127634E+01
  3059   0.248899E+02   0.811575E+00   0.145233E-01  -0.126933E+01
  3060   0.248331E+02   0.809459E+00   0.145073E-01  -0.126235E+01
  3061   0.247764E+02   0.807379E+00   0.144913E-01  -0.125543E+01
  3062   0.247195E+02   0.805333E+00   0.144753E-01  -0.124854E+01
  3063   0.246626E+02   0.803324E+00   0.144594E-01  -0.124172E+01
  3064   0.246055E+02   0.801347E+00   0.144434E-01  -0.123494E+01
  3065   0.245484E+02   0.799405E+00   0.144275E-01  -0.122823E+01
  3066   0.244912E+02   0.797497E+00   0.144115E-01  -0.122156E+01
  3067   0.244341E+02   0.795623E+00   0.143956E-01  -0.121495E+01
  3068   0.243768E+02   0.793781E+00   0.143797E-01  -0.120840E+01
  3069   0.243195E+02   0.791974E+00   0.143638E-01  -0.120190E+01
  3070   0.242622E+02   0.790198E+00   0.143479E-01  -0.119547E+01
  3071   0.242049E+02   0.788456E+00   0.143321E-01  -0.118910E+01
  3072   0.241474E+02   0.786745E+00   0.143162E-01  -0.118279E+01
  3073   0.240900E+02   0.785067E+00   0.143004E-01  -0.117655E+01
  3074   0.240325E+02   0.783419E+00   0.142846E-01  -0.117036E+01
  3075   0.239751E+02   0.781804E+00   0.142688E-01  -0.116425E+01
  3076   0.239175E+02   0.780218E+00   0.142530E-01  -0.115820E+01
  3077   0.238600E+02   0.778664E+00   0.142372E-01  -0.115222E+01
  3078   0.238024E+02   0.777138E+00   0.142214E-01  -0.114631E+01
  3079   0.237449E+02   0.775644E+00   0.142057E-01  -0.114048E+01
  3080   0.236872E+02   0.774178E+00   0.141899E-01  -0.113470E+01
  3081   0.236296E+02   0.772742E+00   0.141742E-01  -0.112901E+01
  3082   0.235718E+02   0.771333E+00   0.141585E-01  -0.112338E+01
  3083   0.235141E+02   0.769953E+00   0.141428E-01  -0.111783E+01
  3084   0.234564E+02   0.768601E+00   0.141271E-01  -0.111236E+01
  3085   0.233987E+02   0.767276E+00   0.141115E-01  -0.110696E+01
  3086   0.233409E+02   0.765978E+00   0.140958E-01  -0.110163E+01
  3087   0.232831E+02   0.764707E+00   0.140802E-01  -0.109638E+01
  3088   0.232253E+02   0.763461E+00   0.140646E-01  -0.109121E+01
  3089   0.231676E+02   0.762242E+00   0.140490E-01  -0.108612E+01
  3090   0.231098E+02   0.761048E+00   0.140334E-01  -0.108110E+01
  3091   0.230522E+02   0.759878E+00   0.140178E-01  -0.107616E+01
  3092   0.229945E+02   0.758733E+00   0.140023E-01  -0.107130E+01
  3093   0.229369E+02   0.757612E+00   0.139867E-01  -0.106653E+01
  3094   0.228793E+02   0.756513E+00   0.139712E-01  -0.106183E+01
  3095   0.228218E+02   0.755439E+00   0.139557E-01  -0.105721E+01
  3096   0.227644E+02   0.754386E+00   0.139402E-01  -0.105267E+01
  3097   0.227071E+02   0.753355E+00   0.139247E-01  -0.104821E+01
  3098   0.226498E+02   0.752346E+00   0.139093E-01  -0.104384E+01
  3099   0.225927E+02   0.751358E+00   0.138938E-01  -0.103955E+01
  3100   0.225357E+02   0.750390E+00   0.138784E-01  -0.103533E+01
  3101   0.224788E+02   0.749443E+00   0.138629E-01  -0.103121E+01
  3102   0.224220E+02   0.748515E+00   0.138475E-01  -0.102716E+01
  3103   0.223654E+02   0.747606E+00   0.138321E-01  -0.102319E+01
  3104   0.223088E+02   0.746716E+00   0.138168E-01  -0.101931E+01
  3105   0.222524E+02   0.745844E+00   0.138014E-01  -0.101551E+01
  3106   0.221961E+02   0.744989E+00   0.137860E-01  -0.101180E+01
  3107   0.221399E+02   0.744152E+00   0.137707E-01  -0.100816E+01
  3108   0.220838E+02   0.743331E+00   0.137554E-01  -0.100462E+01
  3109   0.220280E+02   0.742527E+00   0.137401E-01  -0.100115E+01
  3110   0.219721E+02   0.741737E+00   0.137248E-01  -0.997763E+00
  3111   0.219165E+02   0.740964E+00   0.137095E-01  -0.994460E+00
  3112   0.218609E+02   0.740204E+00   0.136943E-01  -0.991240E+00
  3113   0.218055E+02   0.739459E+00   0.136790E-01  -0.988101E+00
  3114   0.217501E+02   0.738727E+00   0.136638E-01  -0.985046E+00
  3115   0.216950E+02   0.738010E+00   0.136486E-01  -0.982071E+00
  3116   0.216399E+02   0.737303E+00   0.136334E-01  -0.979178E+00
  3117   0.215850E+02   0.736610E+00   0.136183E-01  -0.976365E+00
  3118   0.215301E+02   0.735928E+00   0.136031E-01  -0.973633E+00
  3119   0.214755E+02   0.735258E+00   0.135880E-01  -0.970981E+00
  3120   0.214210E+02   0.734597E+00   0.135729E-01  -0.968409E+00
  3121   0.213666E+02   0.733948E+00   0.135578E-01  -0.965915E+00
  3122   0.213124E+02   0.733307E+00   0.135427E-01  -0.963503E+00
  3123   0.212583E+02   0.732676E+00   0.135276E-01  -0.961166E+00
  3124   0.212044E+02   0.732053E+00   0.135126E-01  -0.958909E+00
  3125   0.211507E+02   0.731439E+00   0.134975E-01  -0.956728E+00
  3126   0.210972E+02   0.730831E+00   0.134825E-01  -0.954626E+00
  3127   0.210439E+02   0.730232E+00   0.134675E-01  -0.952598E+00
  3128   0.209908E+02   0.729639E+00   0.134525E-01  -0.950647E+00
  3129   0.209380E+02   0.729053E+00   0.134376E-01  -0.948769E+00
  3130   0.208853E+02   0.728473E+00   0.134226E-01  -0.946966E+00
  3131   0.208329E+02   0.727895E+00   0.134077E-01  -0.945239E+00
  3132   0.207807E+02   0.727326E+00   0.133928E-01  -0.943582E+00
  3133   0.207287E+02   0.726757E+00   0.133779E-01  -0.942000E+00
  3134   0.206770E+02   0.726196E+00   0.133630E-01  -0.940486E+00
  3135   0.206256E+02   0.725634E+00   0.133481E-01  -0.939046E+00
  3136   0.205744E+02   0.725079E+00   0.133333E-01  -0.937674E+00
  3137   0.205234E+02   0.724523E+00   0.133184E-01  -0.936373E+00
  3138   0.204727E+02   0.723973E+00   0.133036E-01  -0.935137E+00
  3139   0.204221E+02   0.723420E+00   0.132888E-01  -0.933972E+00
  3140   0.203719E+02   0.722872E+00   0.132741E-01  -0.932870E+00
  3141   0.203219E+02   0.722322E+00   0.132593E-01  -0.931837E+00
  3142   0.202722E+02   0.721775E+00   0.132446E-01  -0.930865E+00
  3143   0.202226E+02   0.721225E+00   0.132298E-01  -0.929959E+00
  3144   0.201733E+02   0.720677E+00   0.132151E-01  -0.929113E+00
  3145   0.201242E+02   0.720125E+00   0.132004E-01  -0.928331E+00
  3146   0.200753E+02   0.719575E+00   0.131858E-01  -0.927607E+00
  3147   0.200267E+02   0.719020E+00   0.131711E-01  -0.926945E+00
  3148   0.199783E+02   0.718466E+00   0.131565E-01  -0.926339E+00
  3149   0.199300E+02   0.717905E+00   0.131419E-01  -0.925793E+00
  3150   0.198821E+02   0.717346E+00   0.131273E-01  -0.925301E+00
  3151   0.198343E+02   0.716779E+00   0.131127E-01  -0.924866E+00
  3152   0.197868E+02   0.716212E+00   0.130982E-01  -0.924484E+00
  3153   0.197394E+02   0.715637E+00   0.130836E-01  -0.924157E+00
  3154   0.196924E+02   0.715061E+00   0.130691E-01  -0.923879E+00
  3155   0.196455E+02   0.714476E+00   0.130546E-01  -0.923655E+00
  3156   0.195989E+02   0.713890E+00   0.130402E-01  -0.923478E+00
  3157   0.195526E+02   0.713294E+00   0.130257E-01  -0.923352E+00
  3158   0.195065E+02   0.712696E+00   0.130113E-01  -0.923272E+00
  3159   0.194607E+02   0.712088E+00   0.129968E-01  -0.923240E+00
  3160   0.194152E+02   0.711477E+00   0.129824E-01  -0.923251E+00
  3161   0.193699E+02   0.710855E+00   0.129681E-01  -0.923307E+00
  3162   0.193249E+02   0.710230E+00   0.129537E-01  -0.923405E+00
  3163   0.192802E+02   0.709593E+00   0.129394E-01  -0.923546E+00
  3164   0.192358E+02   0.708953E+00   0.129250E-01  -0.923726E+00
  3165   0.191916E+02   0.708300E+00   0.129107E-01  -0.923946E+00
  3166   0.191478E+02   0.707642E+00   0.128964E-01  -0.924203E+00
  3167   0.191043E+02   0.706972E+00   0.128822E-01  -0.924498E+00
  3168   0.190611E+02   0.706297E+00   0.128679E-01  -0.924826E+00
  3169   0.190181E+02   0.705608E+00   0.128537E-01  -0.925189E+00
  3170   0.189755E+02   0.704915E+00   0.128395E-01  -0.925585E+00
  3171   0.189331E+02   0.704206E+00   0.128253E-01  -0.926012E+00
  3172   0.188910E+02   0.703493E+00   0.128111E-01  -0.926469E+00
  3173   0.188492E+02   0.702764E+00   0.127970E-01  -0.926955E+00
  3174   0.188076E+02   0.702029E+00   0.127828E-01  -0.927468E+00
  3175   0.187663E+02   0.701279E+00   0.127687E-01  -0.928008E+00
  3176   0.187253E+02   0.700523E+00   0.127546E-01  -0.928573E+00
  3177   0.186845E+02   0.699750E+00   0.127405E-01  -0.929161E+00
  3178   0.186440E+02   0.698971E+00   0.127265E-01  -0.929772E+00
  3179   0.186036E+02   0.698175E+00   0.127124E-01  -0.930404E+00
  3180   0.185636E+02   0.697372E+00   0.126984E-01  -0.931057E+00
  3181   0.185237E+02   0.696552E+00   0.126844E-01  -0.931727E+00
  3182   0.184841E+02   0.695725E+00   0.126705E-01  -0.932417E+00
  3183   0.184447E+02   0.694880E+00   0.126565E-01  -0.933121E+00
  3184   0.184056E+02   0.694028E+00   0.126426E-01  -0.933842E+00
  3185   0.183666E+02   0.693159E+00   0.126287E-01  -0.934575E+00
  3186   0.183279E+02   0.692281E+00   0.126148E-01  -0.935322E+00
  3187   0.182895E+02   0.691385E+00   0.126009E-01  -0.936080E+00
  3188   0.182512E+02   0.690481E+00   0.125871E-01  -0.936849E+00
  3189   0.182132E+02   0.689559E+00   0.125732E-01  -0.937625E+00
  3190   0.181755E+02   0.688629E+00   0.125594E-01  -0.938411E+00
  3191   0.181379E+02   0.687680E+00   0.125456E-01  -0.939201E+00
  3192   0.181007E+02   0.686723E+00   0.125319E-01  -0.939999E+00
  3193   0.180637E+02   0.685748E+00   0.125181E-01  -0.940798E+00
  3194   0.180269E+02   0.684763E+00   0.125044E-01  -0.941602E+00
  3195   0.179904E+02   0.683760E+00   0.124907E-01  -0.942406E+00
  3196   0.179542E+02   0.682748E+00   0.124770E-01  -0.943212E+00
  3197   0.179183E+02   0.681717E+00   0.124633E-01  -0.944014E+00
  3198   0.178826E+02   0.680677E+00   0.124496E-01  -0.944818E+00
  3199   0.178471E+02   0.679619E+00   0.124360E-01  -0.945614E+00
  3200   0.178120E+02   0.678551E+00   0.124224E-01  -0.946410E+00
  3201   0.177770E+02   0.677464E+00   0.124088E-01  -0.947196E+00
  3202   0.177424E+02   0.676368E+00   0.123952E-01  -0.947979E+00
  3203   0.177080E+02   0.675253E+00   0.123817E-01  -0.948751E+00
  3204   0.176738E+02   0.674128E+00   0.123681E-01  -0.949517E+00
  3205   0.176398E+02   0.672985E+00   0.123546E-01  -0.950270E+00
  3206   0.176061E+02   0.671832E+00   0.123411E-01  -0.951015E+00
  3207   0.175726E+02   0.670660E+00   0.123276E-01  -0.951744E+00
  3208   0.175393E+02   0.669479E+00   0.123142E-01  -0.952464E+00
  3209   0.175062E+02   0.668279E+00   0.123007E-01  -0.953165E+00
  3210   0.174733E+02   0.667070E+00   0.122873E-01  -0.953856E+00
  3211   0.174405E+02   0.665841E+00   0.122739E-01  -0.954525E+00
  3212   0.174080E+02   0.664604E+00   0.122605E-01  -0.955183E+00
  3213   0.173756E+02   0.663347E+00   0.122472E-01  -0.955817E+00
  3214   0.173434E+02   0.662082E+00   0.122338E-01  -0.956437E+00
  3215   0.173113E+02   0.660798E+00   0.122205E-01  -0.957032E+00
  3216   0.172794E+02   0.659505E+00   0.122072E-01  -0.957611E+00
  3217   0.172477E+02   0.658194E+00   0.121940E-01  -0.958164E+00
  3218   0.172161E+02   0.656873E+00   0.121807E-01  -0.958698E+00
  3219   0.171847E+02   0.655535E+00   0.121675E-01  -0.959204E+00
  3220   0.171534E+02   0.654188E+00   0.121543E-01  -0.959690E+00
  3221   0.171223E+02   0.652823E+00   0.121411E-01  -0.960146E+00
  3222   0.170913E+02   0.651449E+00   0.121279E-01  -0.960580E+00
  3223   0.170605E+02   0.650058E+00   0.121147E-01  -0.960982E+00
  3224   0.170299E+02   0.648659E+00   0.121016E-01  -0.961361E+00
  3225   0.169995E+02   0.647247E+00   0.120885E-01  -0.961712E+00
  3226   0.169692E+02   0.645817E+00   0.120754E-01  -0.962026E+00
  3227   0.169391E+02   0.644380E+00   0.120623E-01  -0.962317E+00
  3228   0.169092E+02   0.642925E+00   0.120493E-01  -0.962570E+00
  3229   0.168794E+02   0.641463E+00   0.120362E-01  -0.962798E+00
  3230   0.168498E+02   0.639983E+00   0.120232E-01  -0.962986E+00
  3231   0.168205E+02   0.638497E+00   0.120102E-01  -0.963147E+00
  3232   0.167912E+02   0.636994E+00   0.119972E-01  -0.963268E+00
